,,phateepi_1,phateepi_2,curatedCLUST,CCATmed,VELOmed,dist,clustDISTmin,Ridge,height,,,
WT,1368,-0.005590202,-0.005973781,TA 1,0.301248963,241.106147,0.005141544,0.004755062,,0.301823017,,,
WT,1369,0.020929527,-0.006205135,Late Enterocyte,0.234857537,167.310714,0.010547572,0.009002585,,0.236604249,,,
WT,1370,0.0359801,0.005642829,Early Enterocyte,0.268803969,218.0722803,0.031725993,0.006641666,Y,0.284421664,,,
WT,1371,0.004776914,-0.013403987,CSC,0.338042503,258.6659283,0.011602035,0.005480045,,0.345397063,,,
WT,1372,0.034089597,0.000443,Late Enterocyte,0.234857537,167.310714,0.011350151,0.009002585,,0.237511618,,,
WT,1373,0.026917717,-0.003807777,Late Enterocyte,0.234857537,167.310714,0.010152801,0.009002585,,0.236157934,,,
WT,1374,-0.006727047,-0.009835539,CSC,0.338042503,258.6659283,0.005563786,0.005480045,,0.338143104,,,
WT,1375,0.028545401,-0.001145845,Late Enterocyte,0.234857537,167.310714,0.009371415,0.009002585,,0.235274524,,,
WT,1376,0.036996776,0.008563931,Late Enterocyte,0.234857537,167.310714,0.01637389,0.009002585,,0.243191294,,,
WT,1377,-0.000962,-0.007970391,TA 1,0.301248963,241.106147,0.005170298,0.004755062,,0.301865726,,,
WT,1378,-0.004391455,-0.004668714,TA 1,0.301248963,241.106147,0.004992168,0.004755062,,0.301601144,,,
WT,1379,-0.006528851,-0.006385635,TA 1,0.301248963,241.106147,0.005357504,0.004755062,,0.302143789,,,
WT,1380,0.002530412,0.018123091,ER Stress,0.277051733,137.3284961,0.006867259,0.005853808,,0.279198531,,,
WT,1381,0.026234098,-0.002579147,Late Enterocyte,0.234857537,167.310714,0.009828775,0.009002585,,0.2357916,,,
WT,1382,0.013122822,-0.008429956,Late Enterocyte,0.234857537,167.310714,0.016611419,0.009002585,,0.243459836,,,
WT,1383,-0.020095715,-0.001921537,proCSC,0.389112168,235.940056,0.009524576,0.005289637,,0.394890559,,,
WT,1384,0.002732027,0.003897798,TA 2,0.28071078,227.7227682,0.012386284,0.00446672,,0.293969253,,,
WT,1385,0.003028625,-0.012278811,CSC,0.338042503,258.6659283,0.009706076,0.005480045,,0.34311938,,,
WT,1386,0.014383348,-0.012213656,Early Enterocyte,0.268803969,218.0722803,0.007883256,0.006641666,,0.270263752,,,
WT,1387,0.024722978,0.01955284,Goblet / DCS,0.244543009,205.206332,0.016234802,0.0136771,Y,0.261139896,,,
WT,1388,0.035523332,0.003059798,Late Enterocyte,0.234857537,167.310714,0.013069436,0.009002585,,0.239455385,,,
WT,1389,-0.012261175,-5.82E-05,TA 2,0.28071078,227.7227682,0.006030711,0.00446672,Y,0.295666624,,,
WT,1390,0.0343007,-0.000164,Late Enterocyte,0.234857537,167.310714,0.011338552,0.009002585,Y,0.255213593,,,
WT,1391,-0.004396508,-0.005138043,TA 1,0.301248963,241.106147,0.00493404,0.004755062,,0.301514805,,,
WT,1392,0.041652356,0.037188138,Late Enterocyte,0.234857537,167.310714,0.043168268,0.009002585,,0.27348414,,,
WT,1393,0.028219635,-0.004223969,Late Enterocyte,0.234857537,167.310714,0.010332412,0.009002585,,0.236360996,,,
WT,1394,0.025132133,-0.004798202,Late Enterocyte,0.234857537,167.310714,0.010444507,0.009002585,,0.236487727,,,
WT,1395,0.019324672,-0.005550426,Late Enterocyte,0.234857537,167.310714,0.010732348,0.009002585,,0.236813151,,,
WT,1396,0.032045586,-0.000143,Late Enterocyte,0.234857537,167.310714,0.009837461,0.009002585,,0.23580142,,,
WT,1397,0.019491573,-0.005530228,Late Enterocyte,0.234857537,167.310714,0.010659245,0.009002585,,0.236730503,,,
WT,1398,-0.001848305,-0.008214937,TA 1,0.301248963,241.106147,0.005118106,0.004755062,,0.301788204,,,
WT,1399,-0.003095486,-0.003403867,TA 1,0.301248963,241.106147,0.00560715,0.004755062,,0.302514596,,,
WT,1400,0.042333853,0.0274835,Late Enterocyte,0.234857537,167.310714,0.033513703,0.009002585,,0.262569005,,,
WT,1401,0.02049519,-0.005124943,Late Enterocyte,0.234857537,167.310714,0.010332586,0.009002585,,0.236361192,,,
WT,1402,-0.003174762,-0.003209253,TA 1,0.301248963,241.106147,0.005729993,0.004755062,,0.302697058,,,
WT,1403,0.000983,-0.007069226,TA 1,0.301248963,241.106147,0.005695129,0.004755062,,0.302645274,,,
WT,1404,0.014431824,-0.007624712,Late Enterocyte,0.234857537,167.310714,0.015094793,0.009002585,,0.241745188,,,
WT,1405,-0.016761367,-0.004325445,TA 1,0.301248963,241.106147,0.004755062,0.004755062,Y,0.315374635,,,
WT,1406,0.001377569,-0.001965098,revCSC,0.348974281,248.3255332,0.008926414,0.004813433,,0.354833879,,,
WT,1407,-0.003081875,-0.007306036,TA 1,0.301248963,241.106147,0.004948117,0.004755062,,0.301535715,,,
WT,1408,-0.000729,0.002774102,revCSC,0.348974281,248.3255332,0.005851223,0.004813433,,0.350452779,,,
WT,1409,-0.005872902,-0.005567823,TA 1,0.301248963,241.106147,0.00519943,0.004755062,,0.301908997,,,
WT,1410,0.005161205,0.008781954,ER Stress,0.277051733,137.3284961,0.007841145,0.005853808,,0.281261518,,,
WT,1411,0.008106086,-0.009403515,Late Enterocyte,0.234857537,167.310714,0.021652416,0.009002585,,0.249159022,,,
WT,1412,0.02457608,0.03903721,Goblet / DCS,0.244543009,205.206332,0.026802968,0.0136771,Y,0.261139896,,,
WT,1413,0.041610892,0.0379656,Late Enterocyte,0.234857537,167.310714,0.043943881,0.009002585,,0.274361023,,,
WT,1414,0.018289909,-0.006989061,Late Enterocyte,0.234857537,167.310714,0.01156271,0.009002585,,0.237751931,,,
WT,1415,0.027527393,-0.001965174,Late Enterocyte,0.234857537,167.310714,0.009442657,0.009002585,,0.235355068,,,
WT,1416,-0.018435183,-0.002831598,proCSC,0.389112168,235.940056,0.010968631,0.005289637,,0.396860909,,,
WT,1417,0.002718146,0.018169344,ER Stress,0.277051733,137.3284961,0.006906181,0.005853808,,0.279280978,,,
WT,1418,0.012198554,-0.007871368,Late Enterocyte,0.234857537,167.310714,0.017302602,0.009002585,,0.244241264,,,
WT,1419,0.033817219,-0.000265,Late Enterocyte,0.234857537,167.310714,0.010875616,0.009002585,,0.236975125,,,
WT,1420,0.007695929,-0.009213494,Late Enterocyte,0.234857537,167.310714,0.021978669,0.009002585,,0.249527872,,,
WT,1421,0.00379159,-0.011754183,CSC,0.338042503,258.6659283,0.010345675,0.005480045,,0.343887754,,,
WT,1422,0.042193127,0.034722088,Late Enterocyte,0.234857537,167.310714,0.040693433,0.009002585,Y,0.255213593,,,
WT,1423,0.001671771,-0.007781891,TA 1,0.301248963,241.106147,0.006211605,0.004755062,,0.30341241,,,
WT,1424,0.017001976,-0.011938643,Early Enterocyte,0.268803969,218.0722803,0.009231923,0.006641666,,0.271849429,,,
WT,1425,-0.003393482,-0.011325135,CSC,0.338042503,258.6659283,0.005955263,0.005480045,,0.338613399,,,
WT,1426,0.008586792,-0.011054105,Early Enterocyte,0.268803969,218.0722803,0.006981543,0.006641666,,0.269203576,,,
WT,1427,-0.024337106,0.008519563,proCSC,0.389112168,235.940056,0.005784799,0.005289637,,0.389787794,,,
WT,1428,0.035879225,0.003303446,Late Enterocyte,0.234857537,167.310714,0.013340271,0.009002585,Y,0.255213593,,,
WT,1429,0.004732726,0.003856841,ER Stress,0.277051733,137.3284961,0.010338918,0.005853808,Y,0.301852021,,,
WT,1430,0.016822973,-0.013182323,Early Enterocyte,0.268803969,218.0722803,0.009480384,0.006641666,,0.272141554,,,
WT,1431,-0.015889393,-0.005284734,CSC,0.338042503,258.6659283,0.01101233,0.005480045,,0.344688629,,,
WT,1432,0.012645482,-0.013983759,Early Enterocyte,0.268803969,218.0722803,0.008106766,0.006641666,,0.270526541,,,
WT,1433,-0.010927485,-0.007004655,CSC,0.338042503,258.6659283,0.006943309,0.005480045,Y,0.35120924,,,
WT,1434,0.024474792,0.03847486,Goblet / DCS,0.244543009,205.206332,0.026234643,0.0136771,Y,0.261139896,,,
WT,1435,0.031242638,0.000378,Late Enterocyte,0.234857537,167.310714,0.00960016,0.009002585,,0.235533135,,,
WT,1436,0.017422919,-0.006438871,Late Enterocyte,0.234857537,167.310714,0.011936039,0.009002585,,0.238174004,,,
WT,1437,0.042139143,0.03469024,Late Enterocyte,0.234857537,167.310714,0.040655445,0.009002585,,0.270643224,,,
WT,1438,0.00970275,-0.008862083,Late Enterocyte,0.234857537,167.310714,0.019972633,0.009002585,,0.247259914,,,
WT,1439,-0.026337425,0.012900611,proCSC,0.389112168,235.940056,0.008209248,0.005289637,Y,0.403547132,,,
WT,1440,0.000817,0.0032246,ER Stress,0.277051733,137.3284961,0.011630815,0.005853808,Y,0.301852021,,,
WT,1441,0.025665596,0.001504872,Late Enterocyte,0.234857537,167.310714,0.009450241,0.009002585,Y,0.255213593,,,
WT,1442,-0.001787671,0.003379878,TA 2,0.28071078,227.7227682,0.009100543,0.00446672,Y,0.295666624,,,
WT,1443,0.016832939,-0.008556423,Late Enterocyte,0.234857537,167.310714,0.01353977,0.009002585,,0.23998713,,,
WT,1444,0.010089572,-0.012925396,Early Enterocyte,0.268803969,218.0722803,0.007529352,0.006641666,,0.269847655,,,
WT,1445,0.021640256,-0.004610756,Late Enterocyte,0.234857537,167.310714,0.010307847,0.009002585,,0.236333224,,,
WT,1446,-0.025368546,0.00569025,proCSC,0.389112168,235.940056,0.005864482,0.005289637,,0.389896519,,,
WT,1447,0.034137481,0.000567,Late Enterocyte,0.234857537,167.310714,0.011406579,0.009002585,,0.237575414,,,
WT,1448,0.007015405,-0.010447043,Early Enterocyte,0.268803969,218.0722803,0.007327128,0.006641666,,0.269609892,,,
WT,1449,0.025184522,-0.002472055,Late Enterocyte,0.234857537,167.310714,0.009788345,0.009002585,,0.235745892,,,
WT,1450,0.01819916,-0.0127631,Early Enterocyte,0.268803969,218.0722803,0.010128252,0.006641666,Y,0.284421664,,,
WT,1451,0.020631961,-0.005229005,Late Enterocyte,0.234857537,167.310714,0.010397181,0.009002585,,0.236434221,,,
WT,1452,-0.010284595,-0.007301995,TA 1,0.301248963,241.106147,0.007726454,0.004755062,,0.305662462,,,
WT,1453,0.023087524,-0.008220612,Late Enterocyte,0.234857537,167.310714,0.011718027,0.009002585,Y,0.255213593,,,
WT,1454,0.02472704,-0.007549923,Late Enterocyte,0.234857537,167.310714,0.011552964,0.009002585,Y,0.255213593,,,
WT,1455,-0.002907683,-0.007392067,TA 1,0.301248963,241.106147,0.004938979,0.004755062,,0.30152214,,,
WT,1456,0.027148463,-0.003140682,Late Enterocyte,0.234857537,167.310714,0.009939442,0.009002585,,0.235916717,,,
WT,1457,-0.004796026,-0.008722831,TA 1,0.301248963,241.106147,0.005698431,0.004755062,,0.302650177,,,
WT,1458,-0.02091265,-0.000454,proCSC,0.389112168,235.940056,0.008367479,0.005289637,,0.39331175,,,
WT,1459,0.00545317,-0.014319745,CSC,0.338042503,258.6659283,0.012566879,0.005480045,,0.346556163,,,
WT,1460,0.027403746,0.000173,Late Enterocyte,0.234857537,167.310714,0.00913259,0.009002585,,0.235004516,,,
WT,1461,0.025664188,-0.004702732,Late Enterocyte,0.234857537,167.310714,0.0103567,0.009002585,,0.236388454,,,
WT,1462,-0.021993275,0.000866,proCSC,0.389112168,235.940056,0.007644832,0.005289637,,0.392325729,,,
WT,1463,-0.022093401,0.00696825,proCSC,0.389112168,235.940056,0.006704331,0.005289637,Y,0.403547132,,,
WT,1464,0.014582708,-0.01244819,Early Enterocyte,0.268803969,218.0722803,0.008042853,0.006641666,,0.270451396,,,
WT,1465,0.01839615,-0.006161322,Late Enterocyte,0.234857537,167.310714,0.011226177,0.009002585,,0.237371458,,,
WT,1466,0.011948273,-0.008123468,Late Enterocyte,0.234857537,167.310714,0.017625916,0.009002585,,0.244606792,,,
WT,1467,-0.017415078,-0.005936956,CSC,0.338042503,258.6659283,0.012136583,0.005480045,Y,0.35120924,,,
WT,1468,0.002150726,-0.001333994,revCSC,0.348974281,248.3255332,0.00900925,0.004813433,,0.354951892,,,
WT,1469,-0.007680918,-0.003349244,TA 1,0.301248963,241.106147,0.006334187,0.004755062,,0.303594486,,,
WT,1470,0.00052,-0.007684923,TA 1,0.301248963,241.106147,0.005543709,0.004755062,,0.302420364,,,
WT,1471,-0.001596435,-0.008476863,TA 1,0.301248963,241.106147,0.005279139,0.004755062,,0.302027391,,,
WT,1472,0.015844293,-0.007779897,Late Enterocyte,0.234857537,167.310714,0.013870159,0.009002585,,0.240360657,,,
WT,1473,0.007512228,-0.011795719,TA 2,0.28071078,227.7227682,0.019901411,0.00446672,Y,0.295666624,,,
WT,1474,0.023872531,-0.007623282,Late Enterocyte,0.234857537,167.310714,0.011510848,0.009002585,,0.237693297,,,
WT,1475,0.003021927,-0.013081117,TA 1,0.301248963,241.106147,0.010190622,0.004755062,Y,0.315374635,,,
WT,1476,0.031562136,-0.000216,Late Enterocyte,0.234857537,167.310714,0.009646224,0.009002585,,0.235585214,,,
WT,1477,0.002467755,-0.006810916,TA 1,0.301248963,241.106147,0.006651888,0.004755062,,0.304066377,,,
WT,1478,0.014581589,-0.008011695,Late Enterocyte,0.234857537,167.310714,0.015106223,0.009002585,,0.241758111,,,
WT,1479,-0.002695411,-0.008382865,TA 1,0.301248963,241.106147,0.005278559,0.004755062,,0.302026529,,,
WT,1480,0.024078916,0.033603117,Goblet / DCS,0.244543009,205.206332,0.021331535,0.0136771,Y,0.261139896,,,
WT,1481,0.024803536,-0.00254444,Late Enterocyte,0.234857537,167.310714,0.009812111,0.009002585,,0.235772761,,,
WT,1482,-0.011093096,-0.006937166,TA 1,0.301248963,241.106147,0.008425704,0.004755062,,0.306701078,,,
WT,1483,0.029335717,-0.001165639,Late Enterocyte,0.234857537,167.310714,0.009255012,0.009002585,,0.235142923,,,
WT,1484,0.001164655,0.010668657,TA 2,0.28071078,227.7227682,0.015917255,0.00446672,Y,0.295666624,,,
WT,1485,0.000807,-0.009874952,TA 1,0.301248963,241.106147,0.006621697,0.004755062,,0.304021533,,,
WT,1486,-0.00585152,0.013935138,revCSC,0.348974281,248.3255332,0.010145081,0.004813433,Y,0.362689287,,,
WT,1487,0.039139942,0.012037281,Early Enterocyte,0.268803969,218.0722803,0.006641666,0.006641666,,0.268803969,,,
WT,1488,0.000354,-0.005707079,TA 2,0.28071078,227.7227682,0.011136907,0.00446672,Y,0.295666624,,,
WT,1489,0.010963511,-0.010426766,Early Enterocyte,0.268803969,218.0722803,0.00664557,0.006641666,,0.268808559,,,
WT,1490,-0.006080649,-0.004937489,TA 1,0.301248963,241.106147,0.005311623,0.004755062,,0.302075641,,,
WT,1491,0.004820516,-0.011398121,Early Enterocyte,0.268803969,218.0722803,0.008296893,0.006641666,Y,0.284421664,,,
WT,1492,-0.001163231,-0.009286933,TA 1,0.301248963,241.106147,0.005699884,0.004755062,,0.302652337,,,
WT,1493,-0.001985158,-0.008133174,TA 1,0.301248963,241.106147,0.005080908,0.004755062,,0.301732952,,,
WT,1494,-0.024612294,0.01029282,proCSC,0.389112168,235.940056,0.005846696,0.005289637,,0.38987225,,,
WT,1495,-0.012847418,-0.006975886,CSC,0.338042503,258.6659283,0.00790366,0.005480045,,0.340954075,,,
WT,1496,0.005093312,0.012564489,ER Stress,0.277051733,137.3284961,0.006859511,0.005853808,,0.279182118,,,
WT,1497,-0.003757643,-0.009219025,TA 1,0.301248963,241.106147,0.005752131,0.004755062,,0.302729941,,,
WT,1498,-0.011321888,-0.006054901,TA 1,0.301248963,241.106147,0.008652563,0.004755062,,0.307038039,,,
WT,1499,-0.02475975,0.010128406,proCSC,0.389112168,235.940056,0.005751021,0.005289637,,0.389741705,,,
WT,1500,-0.025334021,0.006407113,proCSC,0.389112168,235.940056,0.005730014,0.005289637,,0.389713042,,,
WT,1501,0.00310909,0.007458625,TA 2,0.28071078,227.7227682,0.014747446,0.00446672,,0.297922174,,,
WT,1502,0.03347813,0.005945908,Late Enterocyte,0.234857537,167.310714,0.013202251,0.009002585,,0.239605542,,,
WT,1503,0.041668288,0.03392266,Late Enterocyte,0.234857537,167.310714,0.039894989,0.009002585,,0.269783478,,,
WT,1504,-0.011464034,-0.003760735,TA 1,0.301248963,241.106147,0.009050062,0.004755062,,0.307628457,,,
WT,1505,-0.009201609,-0.001688519,revCSC,0.348974281,248.3255332,0.010401099,0.004813433,Y,0.362689287,,,
WT,1506,0.00252963,-0.010409516,TA 1,0.301248963,241.106147,0.008054069,0.004755062,,0.306149079,,,
WT,1507,-0.004288495,-0.006728964,TA 1,0.301248963,241.106147,0.004958409,0.004755062,,0.301551001,,,
WT,1508,0.038874268,0.011542771,Late Enterocyte,0.234857537,167.310714,0.019429603,0.009002585,Y,0.255213593,,,
WT,1509,-0.00608328,-0.006401583,TA 1,0.301248963,241.106147,0.005242916,0.004755062,,0.301973588,,,
WT,1510,-0.013015869,0.004614043,revCSC,0.348974281,248.3255332,0.010694194,0.004813433,Y,0.362689287,,,
WT,1511,-0.004790865,-0.009494783,TA 1,0.301248963,241.106147,0.006074434,0.004755062,,0.303208666,,,
WT,1512,0.041714705,0.034131862,Late Enterocyte,0.234857537,167.310714,0.040099145,0.009002585,,0.27001429,,,
WT,1513,0.01550998,-0.007267708,Late Enterocyte,0.234857537,167.310714,0.013966692,0.009002585,,0.240469794,,,
WT,1514,0.001253104,0.002528572,revCSC,0.348974281,248.3255332,0.006764016,0.004813433,,0.351753198,,,
WT,1515,0.032301541,0.000262,Late Enterocyte,0.234857537,167.310714,0.010015083,0.009002585,,0.236002234,,,
WT,1516,-0.006620402,-0.002722439,TA 2,0.28071078,227.7227682,0.005527673,0.00446672,,0.282486966,,,
WT,1517,0.020037723,-0.005857402,Late Enterocyte,0.234857537,167.310714,0.010696258,0.009002585,,0.236772348,,,
WT,1518,-0.005003402,0.010323164,revCSC,0.348974281,248.3255332,0.006564746,0.004813433,,0.351469306,,,
WT,1519,0.041620144,0.033913311,Late Enterocyte,0.234857537,167.310714,0.039894523,0.009002585,Y,0.255213593,,,
WT,1520,-0.012149239,-0.011765723,CSC,0.338042503,258.6659283,0.00756876,0.005480045,Y,0.35120924,,,
WT,1521,-0.012149239,-0.011765723,CSC,0.338042503,258.6659283,0.00756876,0.005480045,Y,0.35120924,,,
WT,1522,0.033928334,0.000319,Late Enterocyte,0.234857537,167.310714,0.011217305,0.009002585,,0.237361427,,,
WT,1523,0.024310392,0.027718983,Goblet / DCS,0.244543009,205.206332,0.015786224,0.0136771,Y,0.261139896,,,
WT,1524,-0.006890103,0.00037,TA 1,0.301248963,241.106147,0.008451451,0.004755062,Y,0.315374635,,,
WT,1525,-0.001739365,-0.010088561,TA 1,0.301248963,241.106147,0.006063546,0.004755062,,0.303192494,,,
WtFib,0,0.028568679,0.002331996,Late Enterocyte,0.247271505,184.1888013,0.009307196,0.009002585,,0.247584331,,,
WtFib,1,0.002677147,-0.007119342,TA 1,0.324147743,264.0702016,0.006866247,0.004755062,,0.327010855,,,
WtFib,2,-0.006585557,0.001625763,revCSC,0.312961821,215.858828,0.006850618,0.004813433,,0.316300641,,,
WtFib,3,-0.00406157,0.011612103,revCSC,0.312961821,215.858828,0.00758487,0.004813433,Y,0.328739662,,,
WtFib,4,-0.020976084,0.000697,proCSC,0.383408272,200.7958537,0.00798457,0.005289637,,0.387728977,,,
WtFib,5,0.000379,-0.002941806,TA 1,0.324147743,264.0702016,0.007125813,0.004755062,,0.327362868,,,
WtFib,6,-0.007511233,0.000672,revCSC,0.312961821,215.858828,0.007828142,0.004813433,,0.317902743,,,
WtFib,7,-0.010980319,-0.005116362,CSC,0.34734132,214.0478215,0.007977684,0.005480045,Y,0.363252654,,,
WtFib,8,0.024318346,0.035032537,Goblet / DCS,0.259884765,215.2181999,0.02277785,0.0136771,Y,0.275709571,,,
WtFib,9,-0.002707225,-0.013760612,CSC,0.34734132,214.0478215,0.006372317,0.005480045,,0.348636678,,,
WtFib,10,0.004077307,-0.008740806,Early Enterocyte,0.292534217,258.0581529,0.008722852,0.006641666,,0.294601995,,,
WtFib,11,0.012498028,-0.013591891,Early Enterocyte,0.292534217,258.0581529,0.007906689,0.006641666,,0.29379109,,,
WtFib,12,-0.000647,-0.010302453,TA 1,0.324147743,264.0702016,0.006334375,0.004755062,,0.326289549,,,
WtFib,13,0.012079731,-0.004086817,Late Enterocyte,0.247271505,184.1888013,0.016044567,0.009002585,,0.254503395,,,
WtFib,14,0.007854723,-0.011229717,Early Enterocyte,0.292534217,258.0581529,0.007213294,0.006641666,,0.293102163,,,
WtFib,15,0.02670801,-0.008386582,Early Enterocyte,0.292534217,258.0581529,0.016387498,0.006641666,,0.302217258,,,
WtFib,16,-0.024450052,0.004456684,proCSC,0.383408272,200.7958537,0.006128221,0.005289637,,0.384752748,,,
WtFib,17,0.025752277,-0.000976,Late Enterocyte,0.247271505,184.1888013,0.009475494,0.009002585,,0.247757167,,,
WtFib,18,0.004835052,-0.008246927,TA 1,0.324147743,264.0702016,0.009008141,0.004755062,,0.329915611,,,
WtFib,19,0.005849736,-0.010911123,TA 1,0.324147743,264.0702016,0.01091039,0.004755062,,0.332495371,,,
WtFib,20,-0.003422742,0.005355886,revCSC,0.312961821,215.858828,0.005028621,0.004813433,,0.313314501,,,
WtFib,21,0.005387806,0.003615881,revCSC,0.312961821,215.858828,0.009793095,0.004813433,,0.321123181,,,
WtFib,22,-0.002568947,0.005989092,revCSC,0.312961821,215.858828,0.005076016,0.004813433,,0.313392179,,,
WtFib,23,0.03089738,0.003197711,Late Enterocyte,0.247271505,184.1888013,0.01036065,0.009002585,,0.248666195,,,
WtFib,24,0.002936522,0.019248598,ER Stress,0.285356228,106.1882196,0.007850342,0.005853808,,0.29082575,,,
WtFib,25,0.023398285,-0.005014342,Late Enterocyte,0.247271505,184.1888013,0.01046195,0.009002585,,0.248770226,,,
WtFib,26,-0.013849004,-0.005282199,CSC,0.34734132,214.0478215,0.009281534,0.005480045,Y,0.363252654,,,
WtFib,27,-0.005732059,0.010068369,revCSC,0.312961821,215.858828,0.006586807,0.004813433,,0.315868272,,,
