phateepi_1,phateepi_2,SCENT_ccat,velocity_length,A,K,P,WENR,mac,fib,curatedCLUST,OWNsig_stemO_UCell,OWNsig_stemS_UCell,,,,
-0.010847049,-0.008342606,0.411559287,NA,1,1,1,0,0,0,CSC,0.298518519,0.099611111,,,,
-0.003942224,-0.012231335,0.400061415,NA,1,1,1,0,0,0,CSC,0.195962963,0.120333333,,,,
0.001951322,-0.008637057,0.369220506,NA,1,1,1,0,0,0,Early Enterocyte,0.011148148,0.125574074,,,,
-0.019399183,-0.005737345,0.387898993,NA,1,1,1,0,0,0,proCSC,0.187037037,0.105777778,,,,
-0.018359608,-0.001273832,0.378442598,NA,1,1,1,0,0,0,proCSC,0.386296296,0.106018519,,,,
0.01208116,-0.01131955,0.35064777,NA,1,1,1,0,0,0,Early Enterocyte,0.017407407,0.105296296,,,,
0.006723629,-0.012405231,0.326419726,NA,1,1,1,0,0,0,Early Enterocyte,0.448333333,0.161037037,,,,
-0.027906549,0.01021822,0.426764423,NA,1,1,1,0,0,0,proCSC,0.580592593,0.100537037,,,,
0.012411178,-0.011019572,0.342388965,NA,1,1,1,0,0,0,Early Enterocyte,0,0.102018519,,,,
0.014963267,-0.008931024,0.357246377,NA,1,1,1,0,0,0,Early Enterocyte,0.007037037,0.112037037,,,,
-0.01586578,-0.012075815,0.414138281,NA,1,1,1,0,0,0,proCSC,0.544333333,0.050851852,,,,
-0.015935208,-0.005900274,0.408477698,NA,1,1,1,0,0,0,CSC,0.116259259,0.141833333,,,,
-0.023161185,0.003550605,0.415919401,NA,1,1,1,0,0,0,proCSC,0.36262963,0.111185185,,,,
5.58E-04,-0.00795349,0.327832047,NA,1,1,1,0,0,0,Early Enterocyte,0,0.032055556,,,,
-0.027791091,0.0069232,0.424129643,NA,1,1,1,0,0,0,proCSC,0.426592593,0.076518519,,,,
-0.008840175,-0.015434153,0.393813901,NA,1,1,1,0,0,0,proCSC,0.510962963,0.086055556,,,,
-0.003327981,-0.009359757,0.334825235,NA,1,1,1,0,0,0,TA 1,0.025703704,0.135111111,,,,
0.015031408,-0.003471887,0.324750146,NA,1,1,1,0,0,0,ER Stress,0,0.193981481,,,,
-0.013261589,-0.006305953,0.394099896,NA,1,1,1,0,0,0,CSC,0.178074074,0.082296296,,,,
-0.025713094,0.010517534,0.398469274,NA,1,1,1,0,0,0,proCSC,0.481925926,0.100796296,,,,
-0.004412569,-0.013369269,0.390147715,NA,1,1,1,0,0,0,CSC,0.172962963,0.091240741,,,,
0.004585091,-0.012774223,0.360081071,NA,1,1,1,0,0,0,Early Enterocyte,0,0.099111111,,,,
-0.024509615,0.009936343,0.413902345,NA,1,1,1,0,0,0,proCSC,0.471777778,0.103333333,,,,
-0.028352923,0.01028693,0.437912073,NA,1,1,1,0,0,0,proCSC,0.561518519,0.114777778,,,,
0.003725036,0.01308941,0.370478348,NA,1,1,1,0,0,0,ER Stress,0,0.235055556,,,,
-0.028659556,0.008772801,0.395515185,NA,1,1,1,0,0,0,proCSC,0.247259259,0.096925926,,,,
-0.028008596,0.011714469,0.460700346,NA,1,1,1,0,0,0,proCSC,0.506481481,0.131777778,,,,
-0.012429761,-0.003320693,0.419580865,NA,1,1,1,0,0,0,TA 1,0.515814815,0.136962963,,,,
0.01906266,-0.009102272,0.354425891,NA,1,1,1,0,0,0,Early Enterocyte,0.191814815,0.179611111,,,,
-0.021212545,-0.002338495,0.355101945,NA,1,1,1,0,0,0,proCSC,0.219333333,0.133296296,,,,
-0.02646646,0.003853057,0.41493198,NA,1,1,1,0,0,0,proCSC,0.523185185,0.1075,,,,
-0.022111418,-0.001713827,0.415968132,NA,1,1,1,0,0,0,proCSC,0.540111111,0.105277778,,,,
3.54E-04,-0.015173928,0.373884169,NA,1,1,1,0,0,0,CSC,0.044111111,0.107111111,,,,
-0.004714911,-0.010529736,0.354074129,NA,1,1,1,0,0,0,CSC,0.22062963,0.083814815,,,,
-0.021573854,0.002395317,0.355499893,NA,1,1,1,0,0,0,proCSC,0.320740741,0.1055,,,,
-0.020628361,0.001826941,0.430824366,NA,1,1,1,0,0,0,proCSC,0.543074074,0.109148148,,,,
-0.003847091,-0.008411831,0.386786587,NA,1,1,1,0,0,0,TA 1,0.090592593,0.145981481,,,,
-0.024315953,0.009765605,0.426760299,NA,1,1,1,0,0,0,proCSC,0.457074074,0.098222222,,,,
-0.026581271,0.008970843,0.456107856,NA,1,1,1,0,0,0,proCSC,0.337259259,0.129703704,,,,
-0.003982018,-0.002319776,0.374697419,NA,1,1,1,0,0,0,TA 1,0.070925926,0.145425926,,,,
-6.75E-04,-0.009185349,0.36173173,NA,1,1,1,0,0,0,Early Enterocyte,0.064259259,0.109462963,,,,
-0.006767444,-0.009417714,0.413051187,NA,1,1,1,0,0,0,CSC,0.617703704,0.108055556,,,,
0.01779609,0.010276379,0.378209533,NA,1,1,1,0,0,0,Goblet / DCS,0.044481481,0.156944444,,,,
-0.014781765,-0.006996903,0.370448208,NA,1,1,1,0,0,0,proCSC,0,0.158537037,,,,
-0.004594033,-0.010594718,0.365151647,NA,1,1,1,0,0,0,CSC,0,0.065314815,,,,
-0.02002322,-0.004307644,0.391098005,NA,1,1,1,0,0,0,CSC,0.017592593,0.117685185,,,,
0.002752921,-0.006599179,0.318847752,NA,1,1,1,0,0,0,Early Enterocyte,0,0.104666667,,,,
-0.005490401,-0.007679858,0.347546846,NA,1,1,1,0,0,0,TA 1,0,0.108796296,,,,
-0.027544434,0.006623503,0.405536554,NA,1,1,1,0,0,0,proCSC,0.420666667,0.114944444,,,,
-0.015823342,-0.004120456,0.329631876,NA,1,1,1,0,0,0,proCSC,0.038407407,0.120703704,,,,
-0.001747261,-0.009269013,0.399583357,NA,1,1,1,0,0,0,Early Enterocyte,0.566148148,0.107888889,,,,
-0.006772524,-0.012012941,0.388308687,NA,1,1,1,0,0,0,CSC,0.57937037,0.054018519,,,,
0.015466565,0.00303781,0.335208454,NA,1,1,1,0,0,0,Goblet / DCS,0.077777778,0.123092593,,,,
-0.021569013,-4.96E-04,0.376954921,NA,1,1,1,0,0,0,proCSC,0.599,0.134888889,,,,
0.006244467,-0.016708791,0.327849253,NA,1,1,1,0,0,0,Goblet / DCS,0.014592593,0.113314815,,,,
0.023486507,0.013566225,0.402973025,NA,1,1,1,0,0,0,Goblet / DCS,0.366148148,0.091166667,,,,
-0.003341255,-0.007162338,0.39899226,NA,1,1,1,0,0,0,TA 1,0.452888889,0.178648148,,,,
-0.005826719,-0.006826937,0.330433456,NA,1,1,1,0,0,0,TA 1,0,0.110444444,,,,
0.009391114,-0.001546775,0.328982961,NA,1,1,1,0,0,0,ER Stress,0.48237037,0.055888889,,,,
-0.0039899,-0.012165633,0.378096499,NA,1,1,1,0,0,0,CSC,0,0.114907407,,,,
0.007151831,-2.80E-04,0.345812433,NA,1,1,1,0,0,0,ER Stress,0.219740741,0.162388889,,,,
-0.016363946,-0.007519473,0.380650986,NA,1,1,1,0,0,0,CSC,0.150481481,0.106037037,,,,
-0.028580495,0.007855959,0.378670027,NA,1,1,1,0,0,0,proCSC,0.22037037,0.115222222,,,,
-0.005190838,-0.008326772,0.395934018,NA,1,1,1,0,0,0,TA 1,0.264592593,0.150851852,,,,
-0.006708563,-0.010172498,0.404673574,NA,1,1,1,0,0,0,CSC,0.461481481,0.104611111,,,,
0.013186276,-0.00938895,0.344211247,NA,1,1,1,0,0,0,Early Enterocyte,0.02037037,0.104648148,,,,
0.003547834,0.001766421,0.349848286,NA,1,1,1,0,0,0,ER Stress,0.079962963,0.182111111,,,,
6.48E-04,-0.009588625,0.361465382,NA,1,1,1,0,0,0,Early Enterocyte,0.056740741,0.117185185,,,,
-0.026692879,0.011735254,0.421993751,NA,1,1,1,0,0,0,proCSC,0.242111111,0.097962963,,,,
0.011342586,-0.013752496,0.365323738,NA,1,1,1,0,0,0,Early Enterocyte,0.071703704,0.109703704,,,,
7.13E-04,-0.014758582,0.380774186,NA,1,1,1,0,0,0,CSC,0.071222222,0.106518519,,,,
-0.024222701,-9.28E-04,0.401818262,NA,1,1,1,0,0,0,proCSC,0.559222222,0.103796296,,,,
-0.019001377,-0.002793577,0.429285511,NA,1,1,1,0,0,0,proCSC,0.589259259,0.127666667,,,,
-0.01378658,-0.006972039,0.401256065,NA,1,1,1,0,0,0,CSC,0.510740741,0.09512963,,,,
-0.005397291,-0.008228883,0.38858746,NA,1,1,1,0,0,0,TA 1,0.06362963,0.144240741,,,,
-0.023937323,-0.002913848,0.391473725,NA,1,1,1,0,0,0,proCSC,0.418,0.057759259,,,,
0.002801264,0.017391858,0.330077217,NA,1,1,1,0,0,0,ER Stress,0,0.270444444,,,,
-0.008881207,-0.006258951,0.418447403,NA,1,1,1,0,0,0,TA 1,0.501111111,0.133537037,,,,
-0.008289496,-0.006453469,0.375538552,NA,1,1,1,0,0,0,TA 1,0.321111111,0.140351852,,,,
-0.028708282,0.009252643,0.434706673,NA,1,1,1,0,0,0,proCSC,0.338962963,0.108796296,,,,
-6.09E-04,-0.015173308,0.381137016,NA,1,1,1,0,0,0,CSC,0.130888889,0.082888889,,,,
-0.004064743,-0.007856696,0.361810291,NA,1,1,1,0,0,0,TA 1,0.532962963,0.124018519,,,,
-0.02101473,2.44E-04,0.392296424,NA,1,1,1,0,0,0,proCSC,0.229851852,0.113148148,,,,
-0.008736742,-0.004502125,0.427948333,NA,1,1,1,0,0,0,TA 1,0.310740741,0.121240741,,,,
0.002897135,0.007847673,0.352738088,NA,1,1,1,0,0,0,ER Stress,0.061,0.226537037,,,,
0.00259279,-0.004446702,0.374074789,NA,1,1,1,0,0,0,ER Stress,0.335740741,0.094703704,,,,
-0.009556595,-0.008239492,0.365607926,NA,1,1,1,0,0,0,CSC,0.142481481,0.12112963,,,,
-0.012084847,-0.006421578,0.367595921,NA,1,1,1,0,0,0,TA 1,0.41537037,0.179907407,,,,
-0.001805111,-0.009474738,0.357565007,NA,1,1,1,0,0,0,Early Enterocyte,0.030592593,0.099296296,,,,
0.017720824,-0.010727361,0.379238165,NA,1,1,1,0,0,0,Early Enterocyte,0.596703704,0.101462963,,,,
-0.02128832,-0.002154535,0.424836768,NA,1,1,1,0,0,0,proCSC,0.541740741,0.100074074,,,,
-1.63E-04,-0.010959782,0.436888511,NA,1,1,1,0,0,0,Early Enterocyte,0.557074074,0.085314815,,,,
-0.028359869,0.007220849,0.412880507,NA,1,1,1,0,0,0,proCSC,0.588111111,0.099722222,,,,
6.50E-04,-0.008404674,0.328510999,NA,1,1,1,0,0,0,TA 1,0.065740741,0.2475,,,,
0.002755193,-0.013047834,0.362897991,NA,1,1,1,0,0,0,CSC,0.015185185,0.112722222,,,,
-0.027838143,0.014616896,0.407923737,NA,1,1,1,0,0,0,proCSC,0.517555556,0.107888889,,,,
-0.011470069,-0.007953456,0.417373347,NA,1,1,1,0,0,0,CSC,0.24662963,0.131462963,,,,
-0.002292335,-0.012330452,0.357510398,NA,1,1,1,0,0,0,CSC,0,0.100740741,,,,
0.014111864,-0.006644884,0.330963169,NA,1,1,1,0,0,0,Early Enterocyte,0.030851852,0.177703704,,,,
-7.03E-04,-0.009520498,0.36462323,NA,1,1,1,0,0,0,Early Enterocyte,0.145259259,0.1125,,,,
-0.013550757,-0.005953171,0.384690098,NA,1,1,1,0,0,0,CSC,0.254222222,0.115074074,,,,
0.001690216,-0.004792431,0.339435149,NA,1,1,1,0,0,0,TA 1,0.037037037,0.176037037,,,,
0.00967285,-0.009450512,0.379050308,NA,1,1,1,0,0,0,Early Enterocyte,0.431666667,0.11,,,,
0.014356885,-0.013392214,0.346742509,NA,1,1,1,0,0,0,Early Enterocyte,0,0.071277778,,,,
0.007891678,-0.007598078,0.367661777,NA,1,1,1,0,0,0,Early Enterocyte,0,0.130222222,,,,
-0.019753802,-0.002675967,0.413804418,NA,1,1,1,0,0,0,proCSC,0.545592593,0.131407407,,,,
0.004319892,-0.012410373,0.344200724,NA,1,1,1,0,0,0,Early Enterocyte,0.07437037,0.107555556,,,,
-0.028634933,0.006207289,0.400913681,NA,1,1,1,0,0,0,proCSC,0.352111111,0.087333333,,,,
-0.02189371,6.32E-04,0.408515658,NA,1,1,1,0,0,0,proCSC,0.57237037,0.123703704,,,,
-0.022094779,-0.001072496,0.429156907,NA,1,1,1,0,0,0,proCSC,0.580333333,0.120074074,,,,
-0.023703867,0.003867593,0.407080666,NA,1,1,1,0,0,0,proCSC,0.444296296,0.119111111,,,,
-0.002691566,-0.006125454,0.340859357,NA,1,1,1,0,0,0,TA 1,0.015111111,0.155574074,,,,
-0.006401007,-0.010270799,0.397336285,NA,1,1,1,0,0,0,CSC,0.082481481,0.106425926,,,,
-0.017613209,-0.005333743,0.400635796,NA,1,1,1,0,0,0,proCSC,0.591555556,0.04762963,,,,
0.030373192,-0.003752471,0.322238632,NA,1,1,1,0,0,0,Early Enterocyte,0,0.114037037,,,,
-0.028472747,0.011660788,0.417870174,NA,1,1,1,0,0,0,proCSC,0.514,0.108851852,,,,
-0.012263996,-0.003804242,0.36303198,NA,1,1,1,0,0,0,TA 1,0.155555556,0.169574074,,,,
-0.021345374,-0.001859283,0.410362187,NA,1,1,1,0,0,0,proCSC,0.564703704,0.170092593,,,,
0.010111126,-0.005712157,0.341638269,NA,1,1,1,0,0,0,Early Enterocyte,0,0.166074074,,,,
0.007507404,-7.64E-04,0.38783749,NA,1,1,1,0,0,0,ER Stress,0.488666667,0.105555556,,,,
-0.025530448,-0.001153632,0.406829131,NA,1,1,1,0,0,0,proCSC,0.437185185,0.096833333,,,,
-0.029033006,0.008033382,0.449962909,NA,1,1,1,0,0,0,proCSC,0.367296296,0.103055556,,,,
0.004817175,-0.007762912,0.394413192,NA,1,1,1,0,0,0,Early Enterocyte,0.199518519,0.108111111,,,,
-0.027181178,0.00951024,0.41935078,NA,1,1,1,0,0,0,proCSC,0.526222222,0.121907407,,,,
-0.008886096,-0.008957626,0.343706342,NA,1,1,1,0,0,0,CSC,0.36062963,0.101851852,,,,
-9.56E-04,-0.013692096,0.357839455,NA,1,1,1,0,0,0,CSC,0.061851852,0.114592593,,,,
-0.027189533,0.008691557,0.409331429,NA,1,1,1,0,0,0,proCSC,0.535555556,0.15637037,,,,
-0.027713874,0.013931476,0.400731751,NA,1,1,1,0,0,0,proCSC,0.416555556,0.129611111,,,,
-0.027984281,0.010703829,0.446303563,NA,1,1,1,0,0,0,proCSC,0.623925926,0.107851852,,,,
-0.023725246,0.008018231,0.439295621,NA,1,1,1,0,0,0,proCSC,0.614518519,0.107648148,,,,
-0.025172048,0.011317563,0.413812135,NA,1,1,1,0,0,0,proCSC,0.607777778,0.070851852,,,,
-0.028557785,0.008795346,0.446368717,NA,1,1,1,0,0,0,proCSC,0.495666667,0.105,,,,
-0.015017915,-0.006145411,0.392955831,NA,1,1,1,0,0,0,CSC,0.386407407,0.107074074,,,,
0.012600823,-0.008977511,0.367251883,NA,1,1,1,0,0,0,Early Enterocyte,0.095407407,0.132648148,,,,
-0.019574205,-0.007454829,0.378909571,NA,1,1,1,0,0,0,proCSC,0.086407407,0.118314815,,,,
-0.006684941,-0.00891543,0.415406725,NA,1,1,1,0,0,0,CSC,0.459925926,0.10587037,,,,
-0.003676477,-0.005960153,0.316673373,NA,1,1,1,0,0,0,TA 1,0.151740741,0.112962963,,,,
-0.02276952,0.0010097,0.391830217,NA,1,1,1,0,0,0,proCSC,0.246074074,0.143740741,,,,
6.81E-04,-0.010907942,0.369950697,NA,1,1,1,0,0,0,Early Enterocyte,0,0.102462963,,,,
-0.008477165,-0.009135416,0.404126842,NA,1,1,1,0,0,0,CSC,0.526666667,0.121703704,,,,
-0.006017623,-0.012803625,0.371938583,NA,1,1,1,0,0,0,CSC,0.177111111,0.106092593,,,,
-0.025611216,0.011147138,0.392226491,NA,1,1,1,0,0,0,proCSC,0.605555556,0.078111111,,,,
0.018806898,-0.010110072,0.354406806,NA,1,1,1,0,0,0,Early Enterocyte,0,0.118,,,,
-0.014925648,-0.010679017,0.391107963,NA,1,1,1,0,0,0,proCSC,0.287296296,0.103444444,,,,
-0.028498162,0.010925806,0.435607613,NA,1,1,1,0,0,0,proCSC,0.435333333,0.122537037,,,,
-0.021606756,-0.006641722,0.40096303,NA,1,1,1,0,0,0,proCSC,0.347962963,0.070666667,,,,
-0.017399978,-0.007137796,0.410768119,NA,1,1,1,0,0,0,proCSC,0.566888889,0.102981481,,,,
-0.024754976,0.010588508,0.417494447,NA,1,1,1,0,0,0,proCSC,0.566518519,0.108481481,,,,
-0.006845208,-0.01312433,0.386160935,NA,1,1,1,0,0,0,CSC,0.54562963,0.100388889,,,,
-0.028031736,0.011304582,0.429537414,NA,1,1,1,0,0,0,proCSC,0.594222222,0.134962963,,,,
-0.004490369,-0.010846686,0.361561345,NA,1,1,1,0,0,0,CSC,0.084481481,0.099888889,,,,
-0.027723629,0.0135935,0.42232797,NA,1,1,1,0,0,0,proCSC,0.497814815,0.10762963,,,,
-0.019163206,-0.001214952,0.407521873,NA,1,1,1,0,0,0,proCSC,0.584037037,0.158166667,,,,
-0.025516636,-3.06E-04,0.427191648,NA,1,1,1,0,0,0,proCSC,0.501111111,0.106481481,,,,
-0.025178595,0.009904791,0.411562367,NA,1,1,1,0,0,0,proCSC,0.444592593,0.101796296,,,,
0.003874646,0.009936903,0.352735703,NA,1,1,1,0,0,0,ER Stress,0,0.242481481,,,,
-0.004233661,-0.006584338,0.37247117,NA,1,1,1,0,0,0,TA 1,0.05137037,0.1115,,,,
-0.019471622,-0.005575271,0.369300365,NA,1,1,1,0,0,0,proCSC,0.011185185,0.090703704,,,,
-0.002085588,-0.005773888,0.372133646,NA,1,1,1,0,0,0,TA 1,0,0.144240741,,,,
0.017261799,-0.011503236,0.334888945,NA,1,1,1,0,0,0,Early Enterocyte,0.012148148,0.134851852,,,,
0.024749073,0.019131186,0.350678935,NA,1,1,1,0,0,0,Goblet / DCS,0,0.099277778,,,,
0.010697955,-0.011121157,0.338779417,NA,1,1,1,0,0,0,Early Enterocyte,0.128518519,0.118833333,,,,
-0.022558677,-0.001018178,0.403057379,NA,1,1,1,0,0,0,proCSC,0.458,0.081055556,,,,
0.004711188,0.002496138,0.365518854,NA,1,1,1,0,0,0,TA 2,0.56137037,0.158074074,,,,
-2.06E-04,-0.010653834,0.331870139,NA,1,1,1,0,0,0,Early Enterocyte,0.042481481,0.147703704,,,,
-0.025258644,0.002948009,0.398586248,NA,1,1,1,0,0,0,proCSC,0.504888889,0.087277778,,,,
-0.013233236,-0.007522081,0.380197312,NA,1,1,1,0,0,0,CSC,0.331740741,0.108018519,,,,
0.016846495,0.005460304,0.398689995,NA,1,1,1,0,0,0,Goblet / DCS,0.587555556,0.079333333,,,,
0.012809935,-0.005951494,0.325341693,NA,1,1,1,0,0,0,Late Enterocyte,0,0.320907407,,,,
-0.024949252,-0.002751084,0.359963134,NA,1,1,1,0,0,0,proCSC,0.354851852,0.098407407,,,,
-0.026126333,0.00934235,0.45915495,NA,1,1,1,0,0,0,proCSC,0.558481481,0.098759259,,,,
-0.003126311,-0.011523457,0.370390634,NA,1,1,1,0,0,0,CSC,0.218333333,0.101314815,,,,
-0.026571303,0.009135189,0.411528294,NA,1,1,1,0,0,0,proCSC,0.585111111,0.119685185,,,,
-0.020356345,0.00199994,0.422600409,NA,1,1,1,0,0,0,proCSC,0.609814815,0.169685185,,,,
-0.002918618,-0.007063964,0.299932456,NA,1,1,1,0,0,0,TA 1,0.060185185,0.102833333,,,,
0.021300505,0.004628769,0.381778253,NA,1,1,1,0,0,0,Goblet / DCS,0,0.143425926,,,,
-0.024382245,0.003645365,0.395787362,NA,1,1,1,0,0,0,proCSC,0.43137037,0.101444444,,,,
0.001065157,0.018488605,0.384310089,NA,1,1,1,0,0,0,ER Stress,0.523703704,0.128833333,,,,
-0.002590291,-0.010005685,0.381402835,NA,1,1,1,0,0,0,TA 1,0.365814815,0.129925926,,,,
-0.027160226,0.012901499,0.453129863,NA,1,1,1,0,0,0,proCSC,0.485333333,0.108981481,,,,
-0.014944067,-0.005310526,0.369766873,NA,1,1,1,0,0,0,proCSC,0.56537037,0.108333333,,,,
-0.02467157,0.011339425,0.388708245,NA,1,1,1,0,0,0,proCSC,0.575037037,0.104574074,,,,
-0.027192675,0.007881748,0.413252079,NA,1,1,1,0,0,0,proCSC,0.602703704,0.110407407,,,,
-0.002073847,-0.011224506,0.368800637,NA,1,1,1,0,0,0,CSC,0.296037037,0.109444444,,,,
0.016637902,-0.008724899,0.340770912,NA,1,1,1,0,0,0,Early Enterocyte,0.085851852,0.13587037,,,,
0.005867671,0.001285024,0.301710426,NA,1,1,1,0,0,0,ER Stress,0.079481481,0.203425926,,,,
0.003261872,0.018729243,0.350629584,NA,1,1,1,0,0,0,ER Stress,0.502851852,0.194166667,,,,
-0.029002288,0.013048887,0.420278109,NA,1,1,1,0,0,0,proCSC,0.527666667,0.108425926,,,,
-4.51E-04,-0.013698186,0.327956768,NA,1,1,1,0,0,0,CSC,0.054962963,0.087555556,,,,
-0.021733974,-8.72E-04,0.356392747,NA,1,1,1,0,0,0,proCSC,0.487185185,0.106111111,,,,
-0.024467698,0.010915744,0.396147338,NA,1,1,1,0,0,0,proCSC,0.560259259,0.082351852,,,,
-0.001997104,-0.012881868,0.371147956,NA,1,1,1,0,0,0,CSC,0.536666667,0.159592593,,,,
-2.34E-04,-0.014539821,0.320895297,NA,1,1,1,0,0,0,CSC,0,0.119722222,,,,
-0.028510508,0.014546688,0.423789644,NA,1,1,1,0,0,0,proCSC,0.497111111,0.109555556,,,,
-0.013200087,-3.82E-04,0.331661254,NA,1,1,1,0,0,0,TA 2,0.261,0.093907407,,,,
-0.015212749,-0.007084117,0.383143687,NA,1,1,1,0,0,0,CSC,0.227518519,0.135722222,,,,
-0.004478051,-0.012124405,0.404973352,NA,1,1,1,0,0,0,CSC,0.067481481,0.176907407,,,,
9.52E-04,-0.006954231,0.332700133,NA,1,1,1,0,0,0,Early Enterocyte,0.118259259,0.056981481,,,,
-0.02564328,0.006407744,0.387538009,NA,1,1,1,0,0,0,proCSC,0.336333333,0.127759259,,,,
-0.028054372,0.00648979,0.393533874,NA,1,1,1,0,0,0,proCSC,0.20162963,0.100148148,,,,
-0.027809845,0.011272984,0.418228851,NA,1,1,1,0,0,0,proCSC,0.550111111,0.103203704,,,,
-0.027561247,0.010039428,0.423627361,NA,1,1,1,0,0,0,proCSC,0.50937037,0.109925926,,,,
-0.001050229,-0.009060782,0.364934205,NA,1,1,1,0,0,0,TA 1,0.006518519,0.111462963,,,,
0.020337302,-0.00966023,0.331057935,NA,1,1,1,0,0,0,Early Enterocyte,0,0.089777778,,,,
-0.027680463,0.014416508,0.437041083,NA,1,1,1,0,0,0,proCSC,0.484444444,0.143814815,,,,
0.005115376,-0.01030372,0.329513629,NA,1,1,1,0,0,0,Early Enterocyte,0.12437037,0.145611111,,,,
-0.018863119,0.001098252,0.380108707,NA,1,1,1,0,0,0,proCSC,0.178037037,0.136407407,,,,
-0.027346334,0.013027209,0.415958061,NA,1,1,1,0,0,0,proCSC,0.400296296,0.115925926,,,,
-0.023344706,-0.002244803,0.42586173,NA,1,1,1,0,0,0,proCSC,0.435814815,0.078277778,,,,
-0.014632412,-0.005103129,0.375583318,NA,1,1,1,0,0,0,CSC,0.081740741,0.126518519,,,,
-0.022503288,0.005169871,0.38444181,NA,1,1,1,0,0,0,proCSC,0.533222222,0.114092593,,,,
-0.006561577,-0.009209631,0.388980703,NA,1,1,1,0,0,0,CSC,0.317259259,0.106055556,,,,
-0.023206344,-8.08E-04,0.416692615,NA,1,1,1,0,0,0,proCSC,0.630259259,0.107277778,,,,
-0.019193451,-0.007431163,0.396703453,NA,1,1,1,0,0,0,proCSC,0.564259259,0.105907407,,,,
-4.20E-04,-0.014591137,0.359737097,NA,1,1,1,0,0,0,CSC,0.543074074,0.091203704,,,,
-0.00882212,-0.005889052,0.348620823,NA,1,1,1,0,0,0,TA 2,0.636148148,0.150037037,,,,
-0.014760038,-0.007419686,0.39928575,NA,1,1,1,0,0,0,CSC,0.310296296,0.103759259,,,,
-0.01138943,-0.009179548,0.347589409,NA,1,1,1,0,0,0,CSC,0,0.116444444,,,,
-0.012227929,-0.008159065,0.360840697,NA,1,1,1,0,0,0,CSC,0.094962963,0.119648148,,,,
-0.017000341,-0.004955915,0.425966284,NA,1,1,1,0,0,0,CSC,0.296185185,0.110203704,,,,
-0.025557482,0.009452046,0.411133775,NA,1,1,1,0,0,0,proCSC,0.568333333,0.153592593,,,,
-0.002895541,-0.009513618,0.333774653,NA,1,1,1,0,0,0,Early Enterocyte,0,0.105407407,,,,
-0.02601419,0.009083102,0.388830817,NA,1,1,1,0,0,0,proCSC,0.442,0.081648148,,,,
-0.007234151,-0.005399255,0.36360148,NA,1,1,1,0,0,0,TA 1,0.54062963,0.109648148,,,,
-0.024962457,6.94E-04,0.400124629,NA,1,1,1,0,0,0,proCSC,0.583962963,0.111944444,,,,
-0.02691963,0.005813395,0.37653223,NA,1,1,1,0,0,0,proCSC,0.502555556,0.111333333,,,,
-0.00793087,-0.007435503,0.386767957,NA,1,1,1,0,0,0,CSC,0.519444444,0.117796296,,,,
-0.008766173,-0.007812381,0.308561815,NA,1,1,1,0,0,0,CSC,0.020444444,0.154166667,,,,
-0.02846259,0.010806111,0.371996096,NA,1,1,1,0,0,0,proCSC,0.251814815,0.077111111,,,,
-0.020599667,0.002803355,0.386034393,NA,1,1,1,0,0,0,proCSC,0.593777778,0.140962963,,,,
-0.002017077,-0.013037042,0.346109555,NA,1,1,1,0,0,0,CSC,0,0.077,,,,
-0.011530716,-0.00844691,0.402718897,NA,1,1,1,0,0,0,TA 1,0.387518519,0.188277778,,,,
-0.022290134,0.001145943,0.456360622,NA,1,1,1,0,0,0,proCSC,0.591481481,0.113592593,,,,
0.00732768,0.011837007,0.350086544,NA,1,1,1,0,0,0,ER Stress,0.439518519,0.142685185,,,,
-0.027418195,0.012163987,0.431714053,NA,1,1,1,0,0,0,proCSC,0.523444444,0.057462963,,,,
-0.022751001,0.005683045,0.44975462,NA,1,1,1,0,0,0,proCSC,0.575740741,0.203185185,,,,
0.010559082,-0.010484919,0.330791779,NA,1,1,1,0,0,0,Early Enterocyte,0.05237037,0.130185185,,,,
-0.018077005,-0.006950206,0.369720906,NA,1,1,1,0,0,0,proCSC,0.086444444,0.115222222,,,,
-0.016965748,-0.004381131,0.413510422,NA,1,1,1,0,0,0,TA 1,0.54462963,0.137055556,,,,
-0.027998864,0.012894268,0.442778283,NA,1,1,1,0,0,0,proCSC,0.554888889,0.108277778,,,,
-0.003657216,-6.69E-04,0.327493417,NA,1,1,1,0,0,0,revCSC,0,0.22787037,,,,
-0.022914291,-0.004543876,0.411881363,NA,1,1,1,0,0,0,proCSC,0.560888889,0.077703704,,,,
-0.023979163,0.008591513,0.409369226,NA,1,1,1,0,0,0,proCSC,0.586185185,0.085888889,,,,
-0.001329572,-0.014295625,0.368320059,NA,1,1,1,0,0,0,CSC,0.076962963,0.061074074,,,,
0.017295821,8.40E-04,0.385676275,NA,1,1,1,0,0,0,Goblet / DCS,0.127185185,0.136796296,,,,
-0.011293655,-0.006506964,0.397065637,NA,1,1,1,0,0,0,TA 1,0.241555556,0.137222222,,,,
-0.001609684,0.003657581,0.354586912,NA,1,1,1,0,0,0,Goblet / DCS,0,0.103092593,,,,
0.001880186,0.009879261,0.376572855,NA,1,1,1,0,0,0,ER Stress,0.328222222,0.277388889,,,,
-0.027577839,0.013803067,0.450636242,NA,1,1,1,0,0,0,proCSC,0.444296296,0.124907407,,,,
-0.015778559,-0.007069318,0.415814687,NA,1,1,1,0,0,0,proCSC,0.211148148,0.112111111,,,,
